Clone,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,1,2,4,NA,NA,0,NA,1
TMS13F1315P0008,1,2,3,NA,NA,0,NA,1
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,0,1,NA,NA,0,0,1,1
TMS13F1376P0018,0,1,NA,NA,0,0,1,1
TMS13F1376P0018,0,1,NA,NA,0,0,1,1
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,0.24,2,NA,NA,0,0,1,1
TMS13F1376P0018,0.5,3,NA,NA,0,0,1,1
TMS13F1376P0018,0.5,3,NA,NA,0,0,1,1
TMS13F1376P0018,0,2,4,2,0,0,1,1
TMS13F1376P0018,0,1,4,2,0,0,1,1
TMS13F1376P0018,0,1,5,2,0,0,1,1
TMS13F1376P0018,0.6,3,4,NA,0,0,1,1
TMS13F1376P0018,0.5,3,4,NA,0,0,3,1
TMS13F1376P0018,0,3,3,NA,0,0,2,1
TMS13F1376P0018,0.41,3,NA,NA,0,0,1,1
TMS13F1376P0018,0,1,NA,NA,0,0,1,1
TMS13F1376P0018,0,1,NA,NA,0,0,1,1
TMS13F1376P0018,0,1,NA,NA,0,0,1,1
TMS13F1376P0018,0,2,4,2,0,0,1,1
TMS13F1376P0018,0,1,3,2,0,0,1,1
TMS13F1376P0018,0,1,3,2,0,0,1,1
TMS13F1376P0018,0.25,2,2,NA,0,0,1,1
TMS13F1376P0018,0,1,2,NA,0,0,1,1
TMS13F1376P0018,0,1,2,NA,0,0,1,1
TMS13F1376P0018,0.4,2,4,NA,0,0,1,1
TMS13F1376P0018,0,1,4,NA,0,0,1,1
TMS13F1376P0018,0.1,2,4,NA,0,0,1,1
TMS13F1376P0018,0.43,2,2,2,0,0,1,1
TMS13F1376P0018,0.45,2,2,3,0,0,1,1
TMS13F1376P0018,0.57,2,2,3,0,0,1,1
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,1,2,3,NA,NA,0,NA,1
TMS13F1376P0018,1,2,4,NA,NA,0,NA,1
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1376P0018,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,0,1,NA,NA,0,0,1,1
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,0.12,2,NA,NA,0,0,1,1
TMS13F1400P0001,0.55,2,NA,NA,0,0,1,1
TMS13F1400P0001,0.34,2,NA,NA,0,0,1,1
TMS13F1400P0001,0,1,4,2,0,0.3,1,3
TMS13F1400P0001,0.1,2,4,2,0,0.1,4,3
TMS13F1400P0001,0,1,4,2,0,0.2,3,3
TMS13F1400P0001,0.6,3,4,NA,0.1,0.2,4,3
TMS13F1400P0001,0.3,2,4,NA,0.2,0.2,4,3
TMS13F1400P0001,0.5,3,3,NA,0.2,0.3,4,4
TMS13F1400P0001,0,1,NA,NA,0,0,1,1
TMS13F1400P0001,0,1,NA,NA,0,0,1,1
TMS13F1400P0001,0,1,NA,NA,0,0,1,1
TMS13F1400P0001,0,1,3,2,0.1,0.3,3,3
TMS13F1400P0001,0.1,2,4,2,0.1,0.1,3,3
TMS13F1400P0001,0,1,3,2,0.1,0.2,3,3
TMS13F1400P0001,0.26,2,2,NA,0.06,0,3,1
TMS13F1400P0001,0.4,2,4,NA,0,0,1,1
TMS13F1400P0001,0.3,3,4,NA,0,0,1,1
TMS13F1400P0001,0.1,2,4,NA,0,0,1,1
TMS13F1400P0001,0.5,2,2,3,0,0,1,1
TMS13F1400P0001,0.52,2,2,4,0.05,0,2,1
TMS13F1400P0001,0.45,2,2,3,0.02,0,3,1
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,1,2,4,NA,NA,0.1,NA,2
TMS13F1400P0001,1,2,4,NA,NA,0,NA,1
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1400P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,1,2,NA,NA,0,0,1,1
TMS13F1461P0002,1,2,NA,NA,0,0,1,1
TMS13F1461P0002,1,2,NA,NA,0,0,1,1
TMS13F1461P0002,0.39,3,2,NA,0,0,1,1
TMS13F1461P0002,0.89,3,3,NA,0,0,1,1
TMS13F1461P0002,0.91,3,3,NA,0,0,1,1
TMS13F1461P0002,0,1,NA,NA,0,0,1,1
TMS13F1461P0002,0.27,2,NA,NA,0,0,1,1
TMS13F1461P0002,0.45,2,NA,NA,0,0,1,1
TMS13F1461P0002,1,3,4,2,0,0.1,1,2
TMS13F1461P0002,1,2,4,2,0,0.1,1,2
TMS13F1461P0002,1,2,5,2,0,0,1,1
TMS13F1461P0002,0,1,4,NA,0,0,1,1
TMS13F1461P0002,0.1,2,4,NA,0,0,1,1
TMS13F1461P0002,0.3,3,4,NA,0,0,1,1
TMS13F1461P0002,0,1,NA,NA,0,0,1,1
TMS13F1461P0002,0,1,NA,NA,0,0,1,1
TMS13F1461P0002,0,1,NA,NA,0,0,1,1
TMS13F1461P0002,0,NA,NA,NA,0,0,1,1
TMS13F1461P0002,0,1,NA,NA,0,0,1,1
TMS13F1461P0002,0,1,NA,NA,0,0,1,1
TMS13F1461P0002,1,3,2,NA,0,0.1,1,2
TMS13F1461P0002,1,2,2,NA,0,0.1,2,2
TMS13F1461P0002,1,2,2,NA,0,0,1,1
TMS13F1461P0002,0,1,1,NA,0,0,1,1
TMS13F1461P0002,0,1,2,NA,0,0,1,1
TMS13F1461P0002,0,1,2,NA,0,0,1,1
TMS13F1461P0002,0,1,3,3,NA,0,NA,1
TMS13F1461P0002,0,1,3,3,0,0,1,1
TMS13F1461P0002,0,1,2,4,0,0,1,1
TMS13F1461P0002,0.34,2,2,3,0,0,1,1
TMS13F1461P0002,0.55,2,2,3,0,0,1,1
TMS13F1461P0002,0.45,2,2,3,0,0,1,1
TMS13F1461P0002,1,2,4,NA,0,0,1,1
TMS13F1461P0002,1,2,4,NA,0,0,1,1
TMS13F1461P0002,1,2,4,NA,0,0,1,1
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1461P0002,1,2,4,NA,NA,0,NA,1
TMS13F1461P0002,1,2,4,NA,NA,0,NA,1
TMS13F2061P0005,0.82,2,NA,NA,0,0.21,1,2
TMS13F2061P0005,1,2,NA,NA,0,0,1,1
TMS13F2061P0005,0.97,2,NA,NA,0,0,1,1
TMS13F2061P0005,0.61,3,2,NA,0,0,1,1
TMS13F2061P0005,0.69,3,2,NA,0,0,1,1
TMS13F2061P0005,0.58,3,3,NA,0,0,1,1
TMS13F2061P0005,0,1,NA,NA,0,0,1,1
TMS13F2061P0005,0.17,2,NA,NA,0,0,1,1
TMS13F2061P0005,0.26,2,NA,NA,0,0,1,1
TMS13F2061P0005,1,2,4,2,0,0,1,2
TMS13F2061P0005,1,2,4,2,0.1,0,3,3
TMS13F2061P0005,1,2,4,2,0.2,0,4,1
TMS13F2061P0005,0.1,2,4,NA,0,0,1,1
TMS13F2061P0005,0.1,2,4,NA,0,0.1,1,3
TMS13F2061P0005,0.5,3,4,NA,0,0,1,1
TMS13F2061P0005,0.26,2,NA,NA,0,0,1,1
TMS13F2061P0005,0,1,NA,NA,0,0,1,1
TMS13F2061P0005,0.59,3,NA,NA,0,0,1,1
TMS13F2061P0005,0,1,NA,NA,0,0,1,1
TMS13F2061P0005,0,1,NA,NA,0,0,1,1
TMS13F2061P0005,0,1,NA,NA,0,0.17,1,2
TMS13F2061P0005,1,2,2,NA,0,0,1,2
TMS13F2061P0005,1,2,2,NA,0,0,1,3
TMS13F2061P0005,1,2,2,NA,0,0,1,1
TMS13F2061P0005,0,1,2,NA,0,0,1,1
TMS13F2061P0005,0,1,2,NA,0,0,1,1
TMS13F2061P0005,0,1,2,NA,0.09,0,3,1
TMS13F2061P0005,0.5,3,3,4,0,0,1,1
TMS13F2061P0005,0,1,2,4,0,0,1,1
TMS13F2061P0005,0.1,2,2,4,0,0,1,1
TMS13F2061P0005,0.45,2,2,4,0,0,1,1
TMS13F2061P0005,0.38,2,2,3,0,0,1,1
TMS13F2061P0005,0.5,2,2,3,0,0,1,1
TMS13F2061P0005,0.83,2,4,NA,0,0,1,1
TMS13F2061P0005,1,2,4,NA,0,0,1,1
TMS13F2061P0005,0.97,2,4,NA,0,0,1,1
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2061P0005,1,2,5,NA,NA,0,NA,1
TMS13F2061P0005,1,2,3,NA,NA,0,NA,1
TMS13F2207P0001,1,2,NA,NA,0,0,1,1
TMS13F2207P0001,1,2,NA,NA,0,0,1,1
TMS13F2207P0001,1,2,NA,NA,0.03,0,2,1
TMS13F2207P0001,1,3,2,NA,0,0,1,1
TMS13F2207P0001,0.78,3,2,NA,0.17,0,2,1
TMS13F2207P0001,0.89,3,2,NA,0,0.08,1,2
TMS13F2207P0001,1,2,NA,NA,0.12,0.12,3,3
TMS13F2207P0001,0.31,2,NA,NA,0.1,0,2,1
TMS13F2207P0001,0.19,2,NA,NA,0.12,0.12,3,3
TMS13F2207P0001,1,2,5,2,0.1,0.4,3,3
TMS13F2207P0001,1,2,5,2,0.2,0.2,3,2
TMS13F2207P0001,1,2,5,2,0,0.1,2,3
TMS13F2207P0001,0.1,2,3,NA,0.1,0.2,3,3
TMS13F2207P0001,0.7,3,3,NA,0.2,0.1,3,3
TMS13F2207P0001,0.3,3,4,NA,0.2,0.1,4,3
TMS13F2207P0001,0.35,2,NA,NA,0.1,0.16,3,3
TMS13F2207P0001,0.53,2,NA,NA,0.11,0.11,4,2
TMS13F2207P0001,0.32,2,NA,NA,0.09,0.29,3,3
TMS13F2207P0001,0,1,NA,NA,0.1,0.12,3,3
TMS13F2207P0001,0,1,NA,NA,0.11,0.31,4,3
TMS13F2207P0001,0.29,2,NA,NA,0.09,0,3,1
TMS13F2207P0001,1,2,2,NA,0,0.4,2,3
TMS13F2207P0001,1,2,2,NA,0.1,0.2,2,2
TMS13F2207P0001,1,2,2,NA,0.1,0.1,2,3
TMS13F2207P0001,NA,NA,NA,NA,0,NA,1,NA
TMS13F2207P0001,0.19,3,2,NA,0.14,0,3,1
TMS13F2207P0001,0,1,2,NA,0,0,1,1
TMS13F2207P0001,0,1,1,4,0,0,1,1
TMS13F2207P0001,0,1,2,4,0,0,1,1
TMS13F2207P0001,0,1,1,4,0,0,1,1
TMS13F2207P0001,0.24,2,2,2,0.08,0.1,3,2
TMS13F2207P0001,0.52,2,2,2,0,0,1,1
TMS13F2207P0001,0.45,2,2,2,0,0,1,1
TMS13F2207P0001,1,2,3,NA,0,0,1,1
TMS13F2207P0001,1,2,2,NA,0,0,1,1
TMS13F2207P0001,0.69,2,3,NA,0,0,1,1
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F2207P0001,1,2,4,NA,NA,0.1,NA,2
TMS13F2207P0001,1,2,3,NA,NA,0.2,NA,2
TMS14F1001P0004,1,2,NA,NA,0,0,1,1
TMS14F1001P0004,1,2,NA,NA,0,0,1,1
TMS14F1001P0004,1,2,NA,NA,0,0,1,1
TMS14F1001P0004,0.42,2,2,NA,0,0,1,1
TMS14F1001P0004,0.91,3,2,NA,0.03,0,3,1
TMS14F1001P0004,0.89,3,3,NA,0,0,1,1
TMS14F1001P0004,0.1,2,NA,NA,0,0,1,1
TMS14F1001P0004,0.56,2,NA,NA,0,0,1,1
TMS14F1001P0004,0.33,2,NA,NA,0,0,1,1
TMS14F1001P0004,1,2,3,2,0,0.1,3,3
TMS14F1001P0004,1,2,2,2,0,0,1,3
TMS14F1001P0004,1,2,4,2,0,0,1,1
TMS14F1001P0004,0.1,2,4,NA,0,0.1,1,3
TMS14F1001P0004,0.5,3,4,NA,0,0,1,1
TMS14F1001P0004,0.8,3,4,NA,0,0,1,1
TMS14F1001P0004,0,1,NA,NA,0,0,1,1
TMS14F1001P0004,0.39,2,NA,NA,0,0,1,1
TMS14F1001P0004,0,1,NA,NA,0,0,1,1
TMS14F1001P0004,0,1,NA,NA,0,0,1,1
TMS14F1001P0004,0,1,NA,NA,0,0.06,1,3
TMS14F1001P0004,0,1,NA,NA,0,0,1,1
TMS14F1001P0004,1,2,2,NA,0,0.1,1,3
TMS14F1001P0004,1,2,2,NA,0,0,1,3
TMS14F1001P0004,1,2,2,NA,0,0,1,1
TMS14F1001P0004,0,1,3,NA,0,0,1,1
TMS14F1001P0004,0,1,2,NA,0,0,1,1
TMS14F1001P0004,0,1,2,NA,0,0,1,1
TMS14F1001P0004,0,1,4,4,0,0,1,1
TMS14F1001P0004,0,1,2,4,0,0,1,1
TMS14F1001P0004,0,1,3,4,0,0,1,1
TMS14F1001P0004,0.53,2,3,2,0,0,1,1
TMS14F1001P0004,0.51,2,2,2,0,0,1,1
TMS14F1001P0004,0.38,2,2,3,0,0,1,1
TMS14F1001P0004,0.9,2,3,NA,0,0,1,1
TMS14F1001P0004,1,2,4,NA,0,0,1,1
TMS14F1001P0004,1,2,4,NA,0,0,1,1
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1001P0004,1,2,4,NA,NA,0,NA,1
TMS14F1001P0004,1,2,4,NA,NA,0,NA,1
TMS14F1013P0007,0,1,NA,NA,0,0,1,1
TMS14F1013P0007,0,1,NA,NA,0,0,1,1
TMS14F1013P0007,0,1,NA,NA,0,0,1,1
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,0.15,2,NA,NA,0,0,1,1
TMS14F1013P0007,0.81,2,NA,NA,0,0,1,1
TMS14F1013P0007,0.86,2,NA,NA,0,0,1,1
TMS14F1013P0007,0.1,2,4,2,0,0,1,1
TMS14F1013P0007,0,1,3,2,0,0,1,1
TMS14F1013P0007,0,1,4,2,0,0.1,1,3
TMS14F1013P0007,0.5,3,4,NA,0,0,1,1
TMS14F1013P0007,0.3,3,4,NA,0,0,3,3
TMS14F1013P0007,0.5,3,3,NA,0,0,1,1
TMS14F1013P0007,0,1,NA,NA,0,0,1,1
TMS14F1013P0007,0,1,NA,NA,0,0,1,1
TMS14F1013P0007,0,1,NA,NA,0,0.31,1,3
TMS14F1013P0007,0,1,NA,NA,0,0.12,1,3
TMS14F1013P0007,0,1,NA,NA,0,0.08,1,3
TMS14F1013P0007,0.1,2,3,2,0,0,1,1
TMS14F1013P0007,0,1,3,2,0,0,1,1
TMS14F1013P0007,0,1,3,2,0,0.1,1,3
TMS14F1013P0007,0,1,3,NA,0,0,1,1
TMS14F1013P0007,0,1,4,NA,0,0,1,1
TMS14F1013P0007,0,1,2,NA,0,0,1,1
TMS14F1013P0007,0.4,2,4,NA,0,0,1,1
TMS14F1013P0007,0.1,2,4,NA,0,0,1,1
TMS14F1013P0007,0.1,2,4,NA,0,0,1,1
TMS14F1013P0007,1,2,5,3,0,0.08,1,2
TMS14F1013P0007,0.45,2,2,2,0,0,1,1
TMS14F1013P0007,0.5,2,5,3,0,0,1,1
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,1,2,3,NA,NA,0,NA,1
TMS14F1013P0007,1,2,4,NA,NA,0,NA,1
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1013P0007,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,0.43,2,NA,NA,0,0,1,1
TMS14F1014P0016,0.62,2,NA,NA,0,0,1,1
TMS14F1014P0016,0.41,3,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,5,2,0,0,1,1
TMS14F1014P0016,0,1,5,2,0,0,1,1
TMS14F1014P0016,0,1,5,2,0,0,1,2
TMS14F1014P0016,0.3,3,4,NA,0.1,0,3,2
TMS14F1014P0016,0.8,2,4,NA,0.1,0.2,3,3
TMS14F1014P0016,0.5,3,3,NA,0.2,0,3,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,NA,NA,0,0,1,1
TMS14F1014P0016,0,1,3,2,0,0,2,1
TMS14F1014P0016,0,1,3,2,0,0,1,1
TMS14F1014P0016,0,1,3,2,0,0,1,2
TMS14F1014P0016,0,1,3,NA,0,0,1,1
TMS14F1014P0016,0,1,2,NA,0,0,1,1
TMS14F1014P0016,0.42,2,3,NA,0,0,1,1
TMS14F1014P0016,0.4,2,4,NA,0,0,1,1
TMS14F1014P0016,0.3,2,4,NA,0,0,1,1
TMS14F1014P0016,0,1,4,NA,0,0,1,1
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,1,2,4,NA,NA,0,NA,1
TMS14F1014P0016,1,2,4,NA,NA,0.1,NA,2
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0016,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0017,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0017,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1014P0017,0,1,4,2,0,0,1,1
TMS14F1014P0017,0,1,4,2,0,0,1,1
TMS14F1014P0017,0,1,2,2,0,0,1,1
TMS14F1014P0017,1,3,4,NA,0.1,0,3,1
TMS14F1014P0017,0.5,3,4,NA,0.1,0,3,3
TMS14F1014P0017,1,3,3,NA,0.1,0,3,1
TMS14F1014P0017,0.14,2,NA,NA,0,0,1,1
TMS14F1014P0017,0.24,2,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,NA,NA,0,0,1,1
TMS14F1014P0017,0,1,3,2,0,0,1,1
TMS14F1014P0017,0,1,3,2,0,0,1,1
TMS14F1014P0017,0,1,3,2,0,0,1,1
TMS14F1014P0017,0,1,1,NA,0,0,1,1
TMS14F1014P0017,0,1,2,NA,0,0,1,1
