leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,16,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,17,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,18,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,19,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,20,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,21,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,22,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,23,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,24,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,25,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,26,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,27,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,28,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,29,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1301P0004_113,TMS14F1301P0004,113,30,IITA-TMS-IBA020431/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,1,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,25,17.3,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,2,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,17.5,17,4.5,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,3,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,23.5,16.5,4.5,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,4,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,15,17,4.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,5,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,20,15.9,3.6,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,6,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,16.5,15.8,3.6,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,7,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,16,16.5,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,8,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,15,17,4.6,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,9,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,18,16.8,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,10,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,22.5,15.8,3.8,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,11,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,12,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,13,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,14,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,15,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,16,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,17,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,18,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,19,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,20,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,21,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,22,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,23,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,24,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,25,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,26,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,27,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,28,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,29,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1285P0006_114,TMS14F1285P0006,114,30,IITA-TMS-IBA961632/IITA-TMS-IBA000070,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,1,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,19,13.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,2,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,20.5,15,3.7,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,3,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,19,14.3,3.9,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,4,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,18,13,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,5,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,20.5,13.7,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,6,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,19,14,3.8,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,7,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,20.5,14.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,8,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,9,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,10,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,11,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,12,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,13,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,14,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,15,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,16,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,17,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,18,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,19,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,20,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,21,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,22,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,23,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,24,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,25,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,26,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,27,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,28,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,29,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1310P0015_115,TMS14F1310P0015,115,30,IITA-TMS-IBA030060/IITA-TMS-IBA930265,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,1,TMS13F1306P0003/TMS13F1108P0007,2,1,12,14,4.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,2,TMS13F1306P0003/TMS13F1108P0007,2,1,18,15,4.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,3,TMS13F1306P0003/TMS13F1108P0007,2,1,17.5,14,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,4,TMS13F1306P0003/TMS13F1108P0007,2,1,10,14,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,5,TMS13F1306P0003/TMS13F1108P0007,2,1,11.5,11.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,6,TMS13F1306P0003/TMS13F1108P0007,2,1,10.3,13.4,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,7,TMS13F1306P0003/TMS13F1108P0007,2,1,17,13.7,4.2,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,8,TMS13F1306P0003/TMS13F1108P0007,2,1,18,13.5,4.3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,9,TMS13F1306P0003/TMS13F1108P0007,2,1,17.9,14,4.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,10,TMS13F1306P0003/TMS13F1108P0007,2,1,20,11.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,11,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,12,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,13,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,14,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,15,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,16,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,17,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,18,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,19,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,20,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,21,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,22,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,23,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,24,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,25,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,26,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,27,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,28,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1014P0017_116,TMS14F1014P0017,116,29,TMS13F1306P0003/TMS13F1108P0007,2,1,,,,
